Text,Index
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['號', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",18
"['參加', '友愛', '信箱', '活動']",18
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '超有', '愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",0
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '超有', '愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['五', '參加', '友愛', '信箱', '活動']",15
"['五', '參加', '友愛', '信箱', '活動']",15
"['五', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",0
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '超有', '愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '超有', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動', '當天', '生日']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['参加', '友愛', '信箱', '活動', '信', '準備']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動', '結婚', '紀念日']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",18
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",0
"['參加', '友愛', '信箱', '活動']",0
['預計'],1
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",0
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['参加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
['預計'],0
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['預計', '參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",1
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
['預計'],11
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['參加', '友愛', '信箱', '活動']",15
"['標準', '跌', '買']",2
"['開', '出去', '撞', '飛回來', '買', '一台']",2
"['跌倒', '有夠', '極致']",5
['爛透'],5
['爛透'],2
"['還好', '離門', '很遠']",2
"['松江', '店', '只會', '常駐', '流浪女', '絆倒']",2
"['卡里', '负数', '吗']",2
"['這一', '摔', '不得了']",2
"['簽名', '不用', '先', '付錢']",2
"['寵粉', '專屬', '幻藍', '小熊', '音樂獎', '彩排', '探班', '機會', '送給']",11
"['超人氣', '新生代', '女團', '幻藍', '小熊', '來', '囉']",19
"['寵粉', '無極限', '邀請', '位', '粉絲', '參加', '專屬', '採排', '探班']",11
"['搶先', '小熊', '加油打氣']",6
"['喜歡', '幻藍', '小熊']",0
"['喜歡', '幻藍', '小熊']",1
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",0
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '次', '不夠', '想念']",4
"['喜歡', '幻藍', '小熊', '夢想', '塗鴉', '冊']",0
"['喜歡', '幻籃', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊', '聽']",0
"['喜歡', '未來', '女孩']",6
"['喜歡', '幻藍', '小熊', '超超超', '好聽']",0
"['喜歡', '幻藍', '小熊', '未來', '女孩']",4
"['喜歡', '幻藍', '小熊']",1
"['喜歡', '幻藍', '小熊']",0
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍小', '熊熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",12
"['喜歡', '幻藍', '小熊']",19
['喜歡'],0
"['喜歡', '幻藍', '小熊', '夢想', '塗鴉', '牆']",3
"['喜歡', '幻藍', '小熊']",6
"['喜歡', '幻藍', '小熊', '次', '不夠', '想念']",6
"['喜歡', '幻藍', '小熊', '最有', '當初', '團結一致', '團魂']",4
"['喜歡', '幻藍', '小熊']",0
"['喜歡', '幻藍', '小熊']",4
"['喜歡', '幻藍', '小熊']",4
"['喜歡', '幻藍', '小熊', '次', '不夠', '想念']",9
"['喜歡', '幻藍', '小熊', '次', '不夠', '想念']",19
"['喜歡', '幻藍', '小熊']",0
"['喜歡', '幻藍', '小熊']",6
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊', '未來', '女孩', '反覆', '聽']",4
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊', '定']",6
"['喜歡', '幻藍', '小熊', '次', '不夠', '想念']",1
"['喜歡', '幻藍', '小熊', '次', '不夠', '想念']",1
"['喜歡', '幻藍', '小熊', '未來', '女孩']",19
"['喜歡', '未來', '女孩']",6
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",0
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",9
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊', '夢想', '塗鴉', '冊']",0
"['喜歡', '幻藍', '小熊', '夢想', '塗鴉', '冊']",19
"['喜歡', '幻藍', '小熊']",0
"['喜歡', '幻藍', '小熊', '次', '不夠', '想念']",9
"['喜歡', '幻藍', '小熊', '次', '不夠', '想念']",19
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",1
"['喜歡', '幻藍', '小熊']",11
"['喜歡', '幻藍', '小熊']",6
"['喜歡', '幻藍', '小熊', '夢想', '塗鴉', '冊']",1
"['喜歡', '幻藍', '小熊', '夢想', '塗鴉', '冊']",1
"['喜歡', '幻藍', '小熊']",19
"['喜歡', '幻藍', '小熊']",19
